Time (BST),Column_Bolt_Bottom_(ColB),Column_Bolt_Top_(ColBt),Column_Front_Bottom_(ColFb),Column_Front_Middle_(ColFm),Column_Front_Top_(ColFt),Column_Rear_Bottom_(ColRb),Column_Rear_Middle_(ColRm),Column_Rear_Top_(ColRt),Column_Top_(ColTp),Enclosure,HstB1,HstB2,HstB3,HstB4,HstB5,HstB6,HstT1,HstT2,HstT3,HstT4,HstT5,HstT6,Spindle_Front_Bottom_(HstFB),Spindle_Front_Top_(HstFT),Spindle_Motor_Bolt_(Smot),X_Axis_Bearing_Cap_(Xbcp),X_Ballnut_(Xblnt),Y_Axis_Motor_Bolt_(Ymot),Y_Ballnut_(Yblnt),Z_Axis_Bearing_Cap_(Zbcp),Z_Axis_Motor_(Zmot),Z_Ballnut_(Zblnt)
24-06-27T02:06:33.744439,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.812,44.625,28.187,28.312,28.375,28.562,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.375,28.937,30.25,29.312,27.687,25.312,27.187,32.125,45.5,28.875
24-06-27T02:06:38.782622,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.875,44.625,28.187,28.312,28.375,28.562,28.562,28.375,28.312,28.687,28.812,28.687,28.812,28.75,28.375,28.937,30.25,29.312,27.625,25.312,27.187,32.125,45.5,28.875
24-06-27T02:06:43.613383,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.687,29.812,44.625,28.187,28.312,28.375,28.562,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.437,28.937,30.25,29.312,27.625,25.312,27.187,32.125,45.562,28.875
24-06-27T02:06:48.799476,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.875,44.625,28.187,28.312,28.375,28.562,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.375,28.937,30.25,29.312,27.625,25.312,27.187,32.125,45.5,28.875
24-06-27T02:06:53.664610,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.875,44.687,28.187,28.312,28.375,28.562,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.375,28.937,30.25,29.312,27.625,25.312,27.187,32.125,45.562,28.875
24-06-27T02:06:59.183492,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.687,29.812,44.625,28.187,28.312,28.437,28.562,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.437,28.937,30.25,29.312,27.625,25.312,27.187,32.125,45.562,28.875
24-06-27T02:07:03.746407,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.875,44.625,28.187,28.312,28.375,28.562,28.562,28.375,28.312,28.687,28.812,28.687,28.812,28.75,28.375,28.937,30.25,29.312,27.625,25.312,27.125,32.125,45.562,28.875
24-06-27T02:07:08.699148,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.812,44.625,28.187,28.312,28.437,28.5,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.437,28.937,30.25,29.312,27.625,25.312,27.187,32.125,45.562,28.875
24-06-27T02:07:13.568588,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.687,29.875,44.625,28.187,28.312,28.437,28.5,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.375,29.0,30.25,29.312,27.625,25.312,27.187,32.125,45.5,28.875
24-06-27T02:07:18.708027,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.812,44.687,28.187,28.312,28.375,28.562,28.562,28.437,28.375,28.625,28.812,28.687,28.812,28.75,28.375,28.937,30.25,29.312,27.625,25.312,27.187,32.125,45.562,28.875
24-06-27T02:07:23.740233,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.687,29.875,44.625,28.187,28.312,28.437,28.5,28.562,28.437,28.312,28.625,28.812,28.687,28.812,28.75,28.375,28.937,30.25,29.312,27.625,25.312,27.187,32.125,45.5,28.875
24-06-27T02:07:28.544289,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.687,29.812,44.687,28.187,28.312,28.437,28.562,28.562,28.437,28.312,28.625,28.812,28.687,28.812,28.75,28.437,29.0,30.25,29.312,27.625,25.312,27.187,32.125,45.562,28.875
24-06-27T02:07:35.026580,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.812,44.625,28.187,28.312,28.437,28.562,28.562,28.437,28.312,28.625,28.812,28.687,28.812,28.75,28.437,28.937,30.25,29.312,27.625,25.312,27.187,32.187,45.562,28.875
24-06-27T02:07:38.691106,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.875,44.625,28.187,28.312,28.437,28.562,28.562,28.437,28.312,28.625,28.75,28.687,28.812,28.75,28.375,28.937,30.25,29.312,27.625,25.312,27.187,32.125,45.562,28.875
24-06-27T02:07:43.611124,26.375,28.875,27.062,27.687,28.25,26.687,27.25,27.687,29.812,44.625,28.187,28.312,28.375,28.5,28.562,28.437,28.312,28.625,28.812,28.687,28.812,28.75,28.437,29.0,30.25,29.312,27.625,25.25,27.187,32.125,45.562,28.875
24-06-27T02:07:48.780473,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.812,44.625,28.187,28.312,28.375,28.562,28.562,28.437,28.312,28.625,28.75,28.687,28.812,28.75,28.437,28.937,30.25,29.312,27.625,25.312,27.187,32.125,45.562,28.812
24-06-27T02:07:53.717189,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.875,44.625,28.187,28.312,28.437,28.562,28.625,28.437,28.312,28.625,28.812,28.687,28.812,28.75,28.375,28.937,30.25,29.312,27.625,25.312,27.187,32.125,45.562,28.875
24-06-27T02:07:58.616374,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.437,28.562,28.562,28.437,28.312,28.625,28.812,28.687,28.812,28.75,28.375,28.937,30.187,29.312,27.625,25.25,27.187,32.125,45.562,28.875
24-06-27T02:08:03.738910,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.875,44.625,28.187,28.312,28.437,28.562,28.562,28.437,28.312,28.687,28.812,28.687,28.812,28.75,28.375,28.937,30.25,29.312,27.625,25.25,27.187,32.125,45.562,28.875
24-06-27T02:08:09.962074,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.812,44.625,28.187,28.312,28.437,28.562,28.562,28.437,28.312,28.625,28.812,28.687,28.812,28.75,28.437,28.937,30.25,29.312,27.625,25.312,27.187,32.125,45.625,28.875
24-06-27T02:08:13.563509,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.812,44.625,28.187,28.312,28.437,28.562,28.562,28.437,28.312,28.625,28.812,28.687,28.812,28.75,28.437,28.937,30.187,29.312,27.625,25.25,27.187,32.125,45.625,28.875
24-06-27T02:08:18.712247,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.875,44.625,28.187,28.312,28.437,28.562,28.562,28.437,28.312,28.625,28.75,28.687,28.812,28.75,28.375,28.937,30.25,29.312,27.625,25.312,27.187,32.125,45.625,28.875
24-06-27T02:08:23.743903,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.812,44.687,28.187,28.312,28.375,28.562,28.562,28.437,28.312,28.687,28.812,28.687,28.812,28.75,28.437,28.937,30.187,29.312,27.625,25.25,27.187,32.125,45.625,28.812
24-06-27T02:08:28.574674,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.812,44.625,28.187,28.312,28.437,28.562,28.562,28.437,28.312,28.687,28.812,28.687,28.812,28.75,28.375,28.937,30.187,29.312,27.625,25.312,27.187,32.125,45.625,28.875
24-06-27T02:08:33.800882,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.812,44.625,28.187,28.312,28.437,28.562,28.562,28.375,28.312,28.687,28.75,28.687,28.812,28.75,28.375,28.937,30.187,29.312,27.625,25.312,27.187,32.125,45.625,28.875
24-06-27T02:08:38.691330,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.875,44.625,28.187,28.312,28.437,28.562,28.562,28.375,28.312,28.625,28.75,28.687,28.812,28.75,28.375,28.937,30.187,29.312,27.625,25.25,27.187,32.125,45.562,28.875
24-06-27T02:08:44.494457,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.812,44.625,28.187,28.312,28.437,28.562,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.375,28.937,30.187,29.312,27.625,25.25,27.187,32.125,45.562,28.875
24-06-27T02:08:48.708417,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.687,29.875,44.625,28.187,28.312,28.437,28.562,28.562,28.375,28.312,28.625,28.75,28.687,28.812,28.75,28.375,28.937,30.187,29.312,27.625,25.25,27.187,32.125,45.562,28.875
24-06-27T02:08:53.732473,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.812,44.625,28.187,28.312,28.437,28.562,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.375,29.0,30.25,29.312,27.625,25.25,27.187,32.125,45.562,28.875
24-06-27T02:08:58.623317,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.875,44.687,28.187,28.312,28.437,28.562,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.312,28.937,30.25,29.312,27.625,25.25,27.187,32.125,45.562,28.875
24-06-27T02:09:03.755797,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.875,44.625,28.187,28.312,28.375,28.5,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.312,29.0,30.187,29.312,27.625,25.25,27.187,32.125,45.562,28.875
24-06-27T02:09:08.694199,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.812,44.625,28.187,28.312,28.375,28.562,28.562,28.375,28.312,28.625,28.75,28.687,28.812,28.75,28.375,29.0,30.25,29.312,27.625,25.25,27.187,32.125,45.5,28.875
24-06-27T02:09:13.571653,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.562,28.562,28.375,28.312,28.625,28.75,28.687,28.812,28.75,28.375,29.0,30.187,29.312,27.625,25.25,27.187,32.125,45.5,28.875
24-06-27T02:09:19.988166,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.437,28.562,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.375,29.0,30.25,29.312,27.625,25.187,27.187,32.125,45.5,28.875
24-06-27T02:09:23.731813,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.687,29.875,44.625,28.187,28.312,28.375,28.562,28.562,28.375,28.312,28.625,28.75,28.687,28.812,28.75,28.312,29.0,30.25,29.312,27.625,25.25,27.187,32.125,45.5,28.875
24-06-27T02:09:28.561191,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.875,44.625,28.187,28.312,28.375,28.562,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.312,28.937,30.25,29.312,27.625,25.187,27.187,32.125,45.5,28.875
24-06-27T02:09:33.830494,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.812,44.625,28.187,28.312,28.437,28.5,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.375,28.937,30.312,29.312,27.625,25.25,27.187,32.125,45.437,28.875
24-06-27T02:09:38.693309,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.812,44.625,28.187,28.312,28.375,28.562,28.562,28.375,28.312,28.687,28.812,28.687,28.812,28.75,28.375,29.0,30.312,29.312,27.625,25.25,27.187,32.125,45.437,28.875
24-06-27T02:09:43.625381,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.437,28.562,28.562,28.375,28.312,28.625,28.75,28.687,28.812,28.75,28.375,28.937,30.312,29.312,27.625,25.25,27.187,32.125,45.437,28.875
24-06-27T02:09:48.701782,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.875,44.625,28.187,28.312,28.375,28.5,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.812,28.312,29.0,30.312,29.312,27.625,25.25,27.187,32.125,45.437,28.875
24-06-27T02:09:55.020771,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.812,44.625,28.187,28.312,28.437,28.562,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.375,28.937,30.312,29.312,27.687,25.187,27.187,32.125,45.437,28.875
24-06-27T02:09:58.624179,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.875,44.625,28.187,28.312,28.437,28.5,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.812,28.312,29.0,30.375,29.312,27.687,25.25,27.187,32.125,45.437,28.875
24-06-27T02:10:03.746720,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.625,29.875,44.625,28.187,28.312,28.375,28.5,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.312,28.937,30.375,29.312,27.625,25.187,27.187,32.125,45.375,28.875
24-06-27T02:10:08.785584,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.5,28.5,28.375,28.312,28.625,28.75,28.687,28.812,28.75,28.375,29.0,30.375,29.312,27.687,25.25,27.187,32.125,45.437,28.875
24-06-27T02:10:13.570883,26.375,28.812,27.125,27.687,28.25,26.687,27.187,27.687,29.875,44.625,28.187,28.312,28.375,28.562,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.312,29.0,30.375,29.312,27.687,25.25,27.187,32.125,45.437,28.875
24-06-27T02:10:18.761557,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.687,28.187,28.312,28.375,28.5,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.375,29.0,30.375,29.312,27.687,25.25,27.187,32.125,45.375,28.875
24-06-27T02:10:23.733288,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.812,44.625,28.187,28.312,28.375,28.562,28.562,28.312,28.312,28.687,28.812,28.687,28.812,28.812,28.312,29.0,30.437,29.312,27.625,25.25,27.25,32.125,45.375,28.875
24-06-27T02:10:29.381663,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.687,28.125,28.312,28.375,28.5,28.562,28.375,28.312,28.625,28.75,28.687,28.812,28.75,28.375,29.0,30.437,29.312,27.687,25.25,27.187,32.125,45.437,28.875
24-06-27T02:10:33.732289,26.375,28.875,27.125,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.5,28.562,28.312,28.312,28.625,28.812,28.687,28.812,28.75,28.375,29.0,30.437,29.312,27.687,25.187,27.25,32.125,45.437,28.875
24-06-27T02:10:38.696856,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.5,28.562,28.375,28.375,28.625,28.812,28.687,28.812,28.75,28.375,29.0,30.437,29.312,27.687,25.25,27.25,32.125,45.437,28.875
24-06-27T02:10:43.632349,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.5,28.5,28.375,28.312,28.687,28.812,28.687,28.812,28.75,28.375,29.0,30.437,29.312,27.687,25.187,27.187,32.125,45.437,28.875
24-06-27T02:10:48.707530,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.5,28.5,28.375,28.312,28.625,28.812,28.687,28.812,28.812,28.375,29.0,30.437,29.375,27.687,25.187,27.25,32.125,45.437,28.875
24-06-27T02:10:53.734599,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.687,29.812,44.625,28.187,28.312,28.375,28.5,28.562,28.375,28.312,28.625,28.812,28.75,28.812,28.75,28.375,29.0,30.5,29.312,27.687,25.25,27.25,32.125,45.437,28.875
24-06-27T02:10:58.644502,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.875,44.625,28.187,28.312,28.375,28.5,28.562,28.375,28.375,28.625,28.812,28.687,28.812,28.75,28.312,29.0,30.5,29.312,27.687,25.187,27.25,32.125,45.5,28.875
24-06-27T02:11:04.863574,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.5,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.375,29.0,30.5,29.375,27.687,25.187,27.187,32.125,45.5,28.875
24-06-27T02:11:08.563600,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.875,44.625,28.187,28.312,28.375,28.5,28.5,28.375,28.312,28.625,28.812,28.687,28.812,28.812,28.375,29.0,30.5,29.312,27.687,25.25,27.187,32.125,45.5,28.875
24-06-27T02:11:13.570106,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.875,44.625,28.187,28.312,28.375,28.5,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.375,29.0,30.5,29.312,27.687,25.25,27.25,32.125,45.5,28.875
24-06-27T02:11:18.765108,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.875,44.625,28.187,28.25,28.375,28.5,28.562,28.375,28.375,28.625,28.812,28.687,28.812,28.812,28.375,29.0,30.5,29.312,27.687,25.25,27.25,32.125,45.5,28.875
24-06-27T02:11:23.742803,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.5,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.375,29.0,30.5,29.375,27.687,25.25,27.25,32.125,45.5,28.875
24-06-27T02:11:28.575419,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.562,28.562,28.375,28.312,28.625,28.812,28.687,28.875,28.75,28.375,29.0,30.5,29.312,27.687,25.25,27.25,32.125,45.5,28.875
24-06-27T02:11:33.746032,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.5,28.5,28.375,28.375,28.625,28.812,28.75,28.875,28.75,28.437,29.0,30.5,29.375,27.687,25.25,27.25,32.125,45.5,28.875
24-06-27T02:11:39.994808,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.5,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.812,28.375,29.0,30.5,29.312,27.687,25.187,27.25,32.125,45.5,28.875
24-06-27T02:11:43.622563,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.625,29.875,44.625,28.187,28.312,28.375,28.5,28.562,28.375,28.312,28.687,28.812,28.687,28.812,28.812,28.375,29.0,30.5,29.375,27.687,25.25,27.25,32.125,45.562,28.875
24-06-27T02:11:48.706535,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.812,44.625,28.187,28.312,28.375,28.5,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.812,28.437,29.0,30.5,29.375,27.687,25.25,27.187,32.125,45.562,28.875
24-06-27T02:11:53.746885,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.625,29.875,44.625,28.187,28.312,28.375,28.5,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.375,29.0,30.5,29.375,27.687,25.25,27.25,32.125,45.562,28.875
24-06-27T02:11:58.603945,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.875,44.625,28.187,28.312,28.375,28.5,28.562,28.375,28.312,28.625,28.75,28.687,28.812,28.75,28.375,29.0,30.5,29.375,27.687,25.25,27.25,32.125,45.562,28.875
24-06-27T02:12:03.734674,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.875,44.625,28.187,28.312,28.375,28.5,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.812,28.375,29.0,30.5,29.375,27.687,25.25,27.187,32.125,45.5,28.875
24-06-27T02:12:08.695837,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.5,28.562,28.375,28.312,28.625,28.75,28.687,28.812,28.75,28.437,29.062,30.5,29.375,27.687,25.25,27.187,32.125,45.5,28.875
24-06-27T02:12:14.521473,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.875,44.625,28.187,28.312,28.375,28.5,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.375,29.0,30.5,29.375,27.687,25.25,27.187,32.125,45.562,28.875
24-06-27T02:12:18.775500,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.562,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.437,29.0,30.5,29.375,27.687,25.25,27.187,32.125,45.562,28.875
24-06-27T02:12:23.735807,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.562,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.812,28.375,29.0,30.5,29.375,27.687,25.25,27.25,32.125,45.562,28.875
24-06-27T02:12:28.630834,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.687,29.875,44.625,28.187,28.312,28.375,28.562,28.562,28.375,28.312,28.687,28.812,28.687,28.812,28.75,28.375,29.062,30.5,29.375,27.687,25.25,27.25,32.125,45.562,28.875
24-06-27T02:12:33.745895,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.562,28.562,28.437,28.312,28.625,28.812,28.687,28.812,28.75,28.437,29.062,30.5,29.375,27.687,25.25,27.25,32.125,45.562,28.875
24-06-27T02:12:38.776193,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.562,28.562,28.437,28.312,28.687,28.75,28.687,28.812,28.75,28.437,29.0,30.5,29.375,27.687,25.25,27.25,32.125,45.562,28.875
24-06-27T02:12:43.620210,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.562,28.562,28.437,28.312,28.625,28.812,28.687,28.875,28.812,28.437,29.0,30.5,29.375,27.687,25.25,27.187,32.125,45.562,28.875
24-06-27T02:12:49.883552,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.687,29.812,44.625,28.187,28.312,28.375,28.5,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.812,28.437,29.062,30.5,29.375,27.687,25.187,27.187,32.125,45.562,28.875
24-06-27T02:12:53.748851,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.437,28.562,28.562,28.437,28.312,28.625,28.75,28.687,28.812,28.812,28.437,29.0,30.5,29.375,27.625,25.25,27.187,32.125,45.562,28.875
24-06-27T02:12:58.681221,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.437,28.562,28.562,28.437,28.312,28.625,28.812,28.687,28.812,28.812,28.437,29.0,30.437,29.375,27.687,25.25,27.187,32.062,45.562,28.875
24-06-27T02:13:03.738924,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.562,28.562,28.437,28.312,28.625,28.812,28.687,28.812,28.812,28.375,29.0,30.437,29.375,27.687,25.187,27.187,32.125,45.625,28.875
24-06-27T02:13:08.759058,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.437,28.562,28.562,28.437,28.312,28.625,28.812,28.687,28.812,28.812,28.437,29.062,30.437,29.375,27.687,25.25,27.25,32.062,45.625,28.875
24-06-27T02:13:13.564133,26.375,28.875,27.062,27.687,28.25,26.625,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.5,28.562,28.437,28.312,28.625,28.812,28.687,28.812,28.75,28.375,29.0,30.437,29.375,27.687,25.25,27.187,32.125,45.625,28.875
24-06-27T02:13:18.784260,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.5,28.562,28.437,28.312,28.625,28.812,28.687,28.812,28.75,28.375,29.0,30.437,29.375,27.625,25.187,27.187,32.125,45.625,28.875
24-06-27T02:13:25.048111,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.625,29.875,44.625,28.187,28.312,28.375,28.562,28.562,28.437,28.312,28.625,28.75,28.687,28.812,28.812,28.375,29.0,30.437,29.375,27.687,25.187,27.187,32.125,45.625,28.875
24-06-27T02:13:28.631316,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.625,29.875,44.625,28.187,28.312,28.375,28.562,28.562,28.437,28.312,28.625,28.812,28.687,28.875,28.812,28.375,29.062,30.437,29.375,27.687,25.187,27.25,32.125,45.625,28.875
24-06-27T02:13:33.745880,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.437,28.562,28.562,28.375,28.312,28.625,28.75,28.687,28.812,28.75,28.375,29.0,30.437,29.375,27.625,25.187,27.187,32.125,45.625,28.875
24-06-27T02:13:38.785047,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.562,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.375,29.062,30.437,29.375,27.687,25.25,27.187,32.125,45.625,28.875
24-06-27T02:13:43.625958,26.375,28.812,27.062,27.687,28.25,26.687,27.125,27.625,29.875,44.625,28.187,28.312,28.437,28.562,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.375,29.062,30.437,29.375,27.687,25.25,27.187,32.125,45.562,28.875
24-06-27T02:13:48.783601,26.375,28.812,27.062,27.687,28.25,26.625,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.562,28.562,28.375,28.312,28.625,28.75,28.687,28.812,28.812,28.375,29.0,30.437,29.375,27.625,25.187,27.187,32.125,45.625,28.875
24-06-27T02:13:53.737152,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.562,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.812,28.375,29.0,30.437,29.375,27.687,25.187,27.187,32.125,45.562,28.875
24-06-27T02:13:59.605787,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.562,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.75,28.375,29.0,30.437,29.375,27.687,25.25,27.25,32.125,45.562,28.875
24-06-27T02:14:03.733943,26.375,28.875,27.062,27.687,28.25,26.687,27.187,27.625,29.875,44.625,28.187,28.312,28.375,28.5,28.562,28.375,28.25,28.625,28.812,28.687,28.812,28.812,28.312,29.0,30.437,29.375,27.625,25.25,27.187,32.125,45.562,28.875
24-06-27T02:14:08.788608,26.375,28.812,27.062,27.687,28.25,26.625,27.187,27.625,29.875,44.625,28.187,28.312,28.375,28.562,28.562,28.375,28.312,28.625,28.75,28.687,28.812,28.812,28.375,29.0,30.437,29.312,27.687,25.25,27.25,32.125,45.562,28.875
24-06-27T02:14:13.569157,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.625,29.812,44.625,28.187,28.312,28.437,28.562,28.562,28.375,28.312,28.687,28.812,28.687,28.812,28.812,28.375,29.062,30.437,29.375,27.687,25.187,27.25,32.125,45.5,28.875
24-06-27T02:14:18.787082,26.375,28.812,27.062,27.687,28.25,26.687,27.187,27.625,29.875,44.625,28.187,28.312,28.375,28.562,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.812,28.375,29.0,30.5,29.375,27.687,25.25,27.25,32.125,45.5,28.875
24-06-27T02:14:23.738033,26.375,28.875,27.062,27.687,28.25,26.625,27.187,27.625,29.812,44.625,28.187,28.312,28.375,28.5,28.562,28.375,28.312,28.625,28.812,28.687,28.812,28.812,28.375,29.0,30.5,29.375,27.687,25.25,27.25,32.125,45.5,28.875
