Time (BST),Column_Bolt_Bottom_(ColB),Column_Bolt_Top_(ColBt),Column_Front_Bottom_(ColFb),Column_Front_Middle_(ColFm),Column_Front_Top_(ColFt),Column_Rear_Bottom_(ColRb),Column_Rear_Middle_(ColRm),Column_Rear_Top_(ColRt),Column_Top_(ColTp),Enclosure,HstB1,HstB2,HstB3,HstB4,HstB5,HstB6,HstT1,HstT2,HstT3,HstT4,HstT5,HstT6,Spindle_Front_Bottom_(HstFB),Spindle_Front_Top_(HstFT),Spindle_Motor_Bolt_(Smot),X_Axis_Bearing_Cap_(Xbcp),X_Ballnut_(Xblnt),Y_Axis_Motor_Bolt_(Ymot),Y_Ballnut_(Yblnt),Z_Axis_Bearing_Cap_(Zbcp),Z_Axis_Motor_(Zmot),Z_Ballnut_(Zblnt)
24-06-26T11:52:12.460410,26.062,28.687,26.75,27.312,28.0,26.437,26.937,27.437,29.625,44.437,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.25,28.625,28.687,29.625,27.625,25.187,26.562,32.062,45.75,28.625
24-06-26T11:52:18.481093,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.25,28.562,28.687,29.625,27.625,25.187,26.5,32.125,45.75,28.625
24-06-26T11:52:22.554918,26.062,28.687,26.75,27.375,28.0,26.437,26.937,27.437,29.625,44.375,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.25,28.625,28.625,29.625,27.625,25.187,26.5,32.062,45.812,28.625
24-06-26T11:52:27.485454,26.062,28.687,26.75,27.312,28.0,26.5,26.937,27.437,29.625,44.375,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.25,28.625,28.687,29.625,27.625,25.187,26.562,32.062,45.75,28.625
24-06-26T11:52:32.548975,26.062,28.687,26.75,27.375,28.0,26.437,26.937,27.437,29.625,44.375,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.312,28.625,28.687,29.625,27.625,25.187,26.562,32.062,45.75,28.625
24-06-26T11:52:37.507099,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.625,44.437,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.5,28.562,28.5,28.625,28.562,28.312,28.562,28.625,29.625,27.625,25.187,26.562,32.062,45.75,28.625
24-06-26T11:52:42.535201,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.625,44.437,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.312,28.625,28.687,29.625,27.625,25.187,26.5,32.125,45.75,28.625
24-06-26T11:52:47.507209,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.375,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.25,28.562,28.625,29.625,27.625,25.187,26.562,32.125,45.75,28.625
24-06-26T11:52:53.688181,26.125,28.687,26.75,27.312,28.0,26.437,26.937,27.437,29.625,44.375,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.312,28.625,28.687,29.625,27.625,25.187,26.5,32.062,45.687,28.625
24-06-26T11:52:57.490597,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.625,44.375,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.5,28.562,28.5,28.625,28.562,28.25,28.625,28.625,29.625,27.625,25.187,26.5,32.125,45.687,28.625
24-06-26T11:53:02.532708,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.375,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.5,28.562,28.5,28.562,28.562,28.187,28.625,28.625,29.625,27.625,25.187,26.562,32.125,45.687,28.625
24-06-26T11:53:07.492115,26.062,28.625,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.375,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.25,28.562,28.625,29.625,27.625,25.187,26.562,32.125,45.687,28.625
24-06-26T11:53:12.468532,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.25,28.562,28.625,29.625,27.625,25.187,26.5,32.125,45.687,28.687
24-06-26T11:53:17.508867,26.125,28.687,26.75,27.375,28.0,26.437,26.937,27.437,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.25,28.625,28.625,29.625,27.625,25.125,26.562,32.125,45.687,28.625
24-06-26T11:53:22.540624,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.375,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.25,28.625,28.625,29.625,27.625,25.187,26.562,32.125,45.687,28.625
24-06-26T11:53:28.378464,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.25,28.625,28.625,29.625,27.625,25.187,26.5,32.125,45.687,28.625
24-06-26T11:53:32.548250,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.625,44.375,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.312,28.625,28.625,29.562,27.625,25.187,26.562,32.125,45.625,28.625
24-06-26T11:53:37.506734,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.437,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.437,28.562,28.5,28.562,28.562,28.25,28.562,28.625,29.625,27.625,25.187,26.562,32.125,45.687,28.625
24-06-26T11:53:42.507018,26.062,28.687,26.75,27.312,28.0,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.437,28.562,28.5,28.562,28.562,28.25,28.562,28.625,29.562,27.625,25.187,26.5,32.062,45.687,28.625
24-06-26T11:53:47.509317,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.625,44.375,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.25,28.625,28.625,29.562,27.625,25.187,26.5,32.062,45.687,28.625
24-06-26T11:53:52.545756,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.625,44.375,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.437,28.562,28.5,28.562,28.562,28.25,28.562,28.625,29.625,27.625,25.187,26.562,32.062,45.687,28.625
24-06-26T11:53:57.507490,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.375,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.25,28.562,28.625,29.625,27.625,25.187,26.5,32.062,45.687,28.625
24-06-26T11:54:03.367900,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.437,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.25,28.562,28.625,29.625,27.625,25.125,26.562,32.125,45.687,28.625
24-06-26T11:54:07.495760,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.25,28.562,28.625,29.625,27.625,25.125,26.562,32.062,45.687,28.625
24-06-26T11:54:12.486026,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.187,28.562,28.625,29.562,27.625,25.187,26.5,32.062,45.687,28.625
24-06-26T11:54:17.507660,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.625,44.375,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.25,28.562,28.562,29.625,27.562,25.187,26.562,32.062,45.687,28.625
24-06-26T11:54:22.546117,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.625,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.625,28.5,28.25,28.562,28.562,29.625,27.625,25.125,26.5,32.062,45.687,28.625
24-06-26T11:54:27.536482,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.625,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.562,28.562,28.25,28.562,28.625,29.625,27.625,25.125,26.5,32.125,45.687,28.625
24-06-26T11:54:32.549053,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.625,44.437,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.437,28.562,28.5,28.625,28.5,28.25,28.562,28.562,29.625,27.625,25.187,26.562,32.062,45.687,28.625
24-06-26T11:54:37.954435,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.25,28.562,28.562,29.625,27.625,25.125,26.5,32.062,45.687,28.625
24-06-26T11:54:42.528012,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.562,28.5,28.25,28.562,28.625,29.625,27.625,25.125,26.5,32.062,45.687,28.625
24-06-26T11:54:47.509572,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.437,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.25,28.562,28.562,29.625,27.625,25.125,26.5,32.062,45.687,28.625
24-06-26T11:54:52.544499,26.062,28.687,26.75,27.312,28.0,26.5,26.937,27.375,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.562,28.5,28.187,28.562,28.562,29.625,27.625,25.125,26.562,32.062,45.687,28.625
24-06-26T11:54:57.492649,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.437,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.437,28.562,28.5,28.562,28.562,28.25,28.562,28.562,29.625,27.625,25.125,26.5,32.062,45.687,28.625
24-06-26T11:55:02.632250,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.562,28.562,28.25,28.562,28.562,29.625,27.625,25.125,26.562,32.062,45.687,28.625
24-06-26T11:55:07.495134,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.375,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.25,28.562,28.562,29.625,27.625,25.125,26.562,32.062,45.687,28.625
24-06-26T11:55:12.469741,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.437,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.25,28.562,28.562,29.625,27.625,25.125,26.5,32.062,45.687,28.625
24-06-26T11:55:17.508087,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.562,28.562,28.25,28.562,28.562,29.625,27.687,25.125,26.5,32.062,45.687,28.625
24-06-26T11:55:23.828542,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.562,28.5,28.25,28.562,28.562,29.625,27.625,25.125,26.5,32.062,45.687,28.625
24-06-26T11:55:27.457432,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.437,28.562,28.5,28.25,28.562,28.562,29.625,27.625,25.125,26.5,32.062,45.687,28.625
24-06-26T11:55:32.540458,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.375,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.625,28.5,28.25,28.562,28.562,29.625,27.625,25.125,26.5,32.125,45.687,28.625
24-06-26T11:55:37.587611,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.562,28.5,28.25,28.562,28.562,29.625,27.625,25.125,26.5,32.062,45.687,28.625
24-06-26T11:55:42.539391,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.375,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.562,28.562,28.25,28.562,28.562,29.625,27.625,25.125,26.5,32.125,45.687,28.625
24-06-26T11:55:47.716056,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.375,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.625,28.5,28.25,28.562,28.562,29.625,27.625,25.125,26.5,32.125,45.687,28.625
24-06-26T11:55:52.531334,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.625,28.562,28.25,28.562,28.562,29.625,27.625,25.125,26.5,32.125,45.687,28.625
24-06-26T11:55:57.922501,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.437,28.062,28.187,28.25,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.562,28.5,28.187,28.5,28.562,29.562,27.625,25.125,26.5,32.125,45.625,28.625
24-06-26T11:56:02.545104,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.625,44.437,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.437,28.562,28.5,28.562,28.5,28.25,28.562,28.562,29.625,27.625,25.125,26.5,32.062,45.625,28.625
24-06-26T11:56:07.506615,26.062,28.687,26.75,27.375,28.062,26.5,26.937,27.375,29.625,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.562,28.562,28.25,28.562,28.562,29.625,27.625,25.125,26.5,32.125,45.625,28.625
24-06-26T11:56:12.463811,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.625,44.437,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.437,28.562,28.5,28.625,28.5,28.25,28.5,28.5,29.625,27.625,25.125,26.5,32.125,45.625,28.625
24-06-26T11:56:17.508421,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.375,28.062,28.187,28.312,28.437,28.5,28.375,28.187,28.437,28.562,28.437,28.562,28.5,28.187,28.562,28.5,29.625,27.625,25.125,26.5,32.125,45.625,28.625
24-06-26T11:56:22.546776,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.375,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.562,28.5,28.187,28.5,28.5,29.625,27.625,25.125,26.5,32.125,45.625,28.625
24-06-26T11:56:27.463366,26.062,28.687,26.75,27.312,28.0,26.5,26.937,27.375,29.687,44.437,28.062,28.187,28.25,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.562,28.5,28.25,28.562,28.5,29.562,27.625,25.125,26.562,32.125,45.625,28.625
24-06-26T11:56:33.748224,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.375,28.062,28.187,28.25,28.437,28.437,28.375,28.187,28.437,28.562,28.437,28.562,28.562,28.187,28.5,28.5,29.562,27.625,25.125,26.5,32.125,45.625,28.625
24-06-26T11:56:37.506538,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.437,28.062,28.187,28.25,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.562,28.5,28.187,28.562,28.5,29.625,27.625,25.125,26.5,32.125,45.625,28.625
24-06-26T11:56:42.532784,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.625,44.375,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.562,28.5,28.25,28.5,28.5,29.625,27.625,25.125,26.5,32.125,45.625,28.625
24-06-26T11:56:47.584040,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.562,28.5,28.25,28.562,28.5,29.625,27.625,25.125,26.5,32.125,45.625,28.625
24-06-26T11:56:52.536329,26.062,28.687,26.75,27.375,28.0,26.437,26.937,27.375,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.562,28.562,28.187,28.5,28.5,29.625,27.625,25.125,26.5,32.125,45.625,28.625
24-06-26T11:56:57.586439,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.125,28.437,28.562,28.437,28.562,28.5,28.25,28.5,28.5,29.625,27.625,25.125,26.5,32.062,45.687,28.625
24-06-26T11:57:02.549854,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.125,28.437,28.562,28.437,28.562,28.5,28.187,28.5,28.5,29.625,27.625,25.125,26.5,32.062,45.687,28.625
24-06-26T11:57:08.043588,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.437,28.062,28.187,28.25,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.562,28.5,28.187,28.5,28.5,29.625,27.625,25.125,26.5,32.062,45.687,28.687
24-06-26T11:57:12.454979,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.625,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.437,28.562,28.5,28.25,28.5,28.5,29.625,27.625,25.125,26.5,32.062,45.687,28.625
24-06-26T11:57:17.583993,26.062,28.687,26.75,27.375,28.062,26.5,26.937,27.375,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.312,28.125,28.437,28.562,28.5,28.562,28.5,28.187,28.5,28.5,29.562,27.625,25.125,26.5,32.062,45.687,28.625
24-06-26T11:57:22.549884,26.125,28.687,26.75,27.312,28.0,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.25,28.437,28.437,28.375,28.187,28.437,28.562,28.437,28.562,28.5,28.187,28.5,28.5,29.625,27.625,25.187,26.5,32.062,45.687,28.625
24-06-26T11:57:27.509897,26.062,28.687,26.75,27.375,28.062,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.312,28.437,28.5,28.312,28.125,28.437,28.562,28.437,28.562,28.5,28.25,28.5,28.5,29.625,27.625,25.187,26.5,32.062,45.75,28.625
24-06-26T11:57:32.676243,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.125,28.437,28.562,28.437,28.562,28.5,28.187,28.5,28.5,29.625,27.625,25.187,26.5,32.062,45.75,28.625
24-06-26T11:57:37.596605,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.125,28.437,28.562,28.5,28.562,28.5,28.187,28.5,28.5,29.625,27.625,25.125,26.5,32.062,45.812,28.625
24-06-26T11:57:43.287381,26.125,28.687,26.75,27.375,28.062,26.5,26.937,27.437,29.625,44.375,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.437,28.562,28.5,28.25,28.5,28.5,29.625,27.625,25.187,26.5,32.062,45.75,28.625
24-06-26T11:57:47.597108,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.125,28.437,28.562,28.5,28.562,28.5,28.187,28.5,28.5,29.625,27.625,25.125,26.5,32.062,45.812,28.625
24-06-26T11:57:52.556179,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.5,28.437,28.562,28.5,28.25,28.5,28.5,29.625,27.625,25.187,26.5,32.062,45.812,28.687
24-06-26T11:57:57.581380,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.625,44.437,28.062,28.187,28.25,28.437,28.437,28.312,28.125,28.437,28.562,28.5,28.562,28.5,28.25,28.5,28.5,29.625,27.687,25.125,26.5,32.062,45.812,28.625
24-06-26T11:58:02.541558,26.062,28.687,26.75,27.375,28.062,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.25,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.562,28.5,28.187,28.5,28.5,29.625,27.625,25.125,26.5,32.062,45.812,28.625
24-06-26T11:58:07.587210,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.25,28.437,28.437,28.375,28.125,28.437,28.562,28.437,28.562,28.5,28.187,28.5,28.5,29.625,27.625,25.187,26.5,32.062,45.812,28.625
24-06-26T11:58:12.454068,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.375,29.687,44.437,28.062,28.187,28.25,28.437,28.437,28.375,28.187,28.437,28.562,28.437,28.562,28.5,28.187,28.5,28.5,29.625,27.687,25.187,26.5,32.062,45.812,28.625
24-06-26T11:58:18.880641,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.125,28.437,28.562,28.437,28.562,28.5,28.187,28.5,28.5,29.625,27.687,25.187,26.5,32.125,45.812,28.625
24-06-26T11:58:22.544456,26.062,28.75,26.75,27.375,28.0,26.5,26.937,27.437,29.625,44.437,28.062,28.187,28.25,28.437,28.437,28.312,28.187,28.437,28.562,28.5,28.562,28.5,28.187,28.5,28.5,29.625,27.687,25.187,26.5,32.062,45.812,28.687
24-06-26T11:58:27.516793,26.062,28.687,26.75,27.375,28.062,26.5,26.937,27.437,29.625,44.437,28.062,28.187,28.25,28.375,28.437,28.375,28.187,28.437,28.562,28.437,28.562,28.5,28.187,28.5,28.5,29.625,27.625,25.187,26.5,32.125,45.812,28.625
24-06-26T11:58:32.630221,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.312,28.125,28.437,28.562,28.437,28.562,28.5,28.187,28.5,28.5,29.625,27.625,25.187,26.5,32.062,45.812,28.625
24-06-26T11:58:37.585585,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.25,28.437,28.437,28.375,28.187,28.437,28.562,28.437,28.562,28.5,28.187,28.5,28.5,29.625,27.625,25.187,26.5,32.062,45.812,28.625
24-06-26T11:58:42.533501,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.75,44.437,28.062,28.187,28.312,28.375,28.437,28.375,28.125,28.437,28.562,28.437,28.562,28.5,28.187,28.437,28.5,29.625,27.625,25.187,26.5,32.125,45.812,28.625
24-06-26T11:58:47.589278,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.312,28.187,28.437,28.562,28.437,28.562,28.5,28.187,28.437,28.437,29.625,27.625,25.187,26.5,32.062,45.812,28.625
24-06-26T11:58:53.789401,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.625,44.437,28.062,28.187,28.25,28.437,28.437,28.375,28.187,28.437,28.562,28.437,28.562,28.5,28.187,28.5,28.5,29.625,27.625,25.187,26.5,32.062,45.812,28.625
24-06-26T11:58:57.576774,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.312,28.187,28.437,28.562,28.437,28.562,28.5,28.187,28.5,28.437,29.625,27.687,25.125,26.5,32.062,45.812,28.687
24-06-26T11:59:02.541675,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.25,28.437,28.437,28.312,28.187,28.437,28.562,28.437,28.562,28.5,28.187,28.5,28.437,29.625,27.625,25.187,26.5,32.062,45.812,28.625
24-06-26T11:59:07.572605,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.312,28.125,28.437,28.562,28.437,28.562,28.5,28.187,28.5,28.437,29.625,27.625,25.187,26.5,32.125,45.812,28.625
24-06-26T11:59:12.456386,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.25,28.437,28.437,28.375,28.187,28.437,28.562,28.5,28.562,28.5,28.187,28.5,28.437,29.625,27.625,25.125,26.5,32.125,45.812,28.625
24-06-26T11:59:17.649328,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.25,28.375,28.437,28.312,28.187,28.437,28.562,28.437,28.562,28.5,28.187,28.5,28.437,29.625,27.625,25.187,26.5,32.125,45.812,28.625
24-06-26T11:59:22.537698,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.312,28.187,28.437,28.562,28.437,28.562,28.5,28.187,28.437,28.437,29.625,27.687,25.187,26.5,32.125,45.812,28.625
24-06-26T11:59:28.559356,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.625,44.437,28.062,28.187,28.312,28.437,28.437,28.375,28.187,28.437,28.562,28.437,28.562,28.5,28.25,28.5,28.437,29.625,27.625,25.187,26.5,32.062,45.812,28.625
24-06-26T11:59:32.546317,26.062,28.687,26.75,27.375,28.062,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.312,28.125,28.437,28.562,28.437,28.562,28.5,28.187,28.5,28.437,29.625,27.625,25.187,26.5,32.125,45.812,28.625
24-06-26T11:59:37.587127,26.062,28.687,26.75,27.375,28.0,26.5,27.0,27.437,29.625,44.437,28.062,28.187,28.312,28.437,28.437,28.312,28.125,28.437,28.562,28.437,28.562,28.5,28.25,28.437,28.437,29.625,27.625,25.187,26.5,32.125,45.812,28.625
24-06-26T11:59:42.516467,26.062,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.25,28.437,28.437,28.312,28.125,28.437,28.562,28.437,28.562,28.5,28.187,28.437,28.437,29.625,27.625,25.187,26.5,32.125,45.812,28.625
24-06-26T11:59:47.587150,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.75,44.437,28.062,28.187,28.25,28.375,28.437,28.375,28.187,28.437,28.562,28.437,28.562,28.5,28.125,28.437,28.437,29.625,27.625,25.125,26.5,32.125,45.812,28.625
24-06-26T11:59:52.551835,26.125,28.687,26.75,27.375,28.0,26.5,27.0,27.437,29.687,44.437,28.062,28.187,28.312,28.437,28.437,28.312,28.187,28.437,28.5,28.437,28.5,28.5,28.187,28.437,28.437,29.625,27.687,25.187,26.5,32.062,45.812,28.625
24-06-26T11:59:57.569242,26.125,28.687,26.75,27.375,28.0,26.5,26.937,27.437,29.687,44.437,28.062,28.187,28.312,28.375,28.437,28.312,28.125,28.437,28.562,28.437,28.562,28.5,28.187,28.437,28.437,29.562,27.625,25.187,26.5,32.125,45.812,28.625
24-06-26T12:00:03.773085,26.125,28.687,26.75,27.375,28.0,26.562,26.937,27.437,29.625,44.437,28.062,28.187,28.312,28.375,28.437,28.312,28.187,28.437,28.562,28.437,28.562,28.5,28.187,28.437,28.437,29.625,27.687,25.187,26.5,32.062,45.812,28.625
